Year,Units,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2005,GBP per capita,"Manufacturing of computer, electronic & optical products",,,Undefined,Units,GBP per capita,225.430492954366
2005,GBP per capita,"Manufacturing of computer, electronic & optical products","Manufacture of computer, electronic and optical products",,Undefined,Units,GBP per capita,225.430492954366
2005,GBP per capita,Manufacture of electrical equipment,,,Undefined,Units,GBP per capita,96.485376564432
2005,GBP per capita,Manufacture of electrical equipment,Manufacture of electrical equipment,,Undefined,Units,GBP per capita,96.485376564432
2005,GBP per capita,Manufacture of machinery and equipment,,,Undefined,Units,GBP per capita,273.8304313785209
2005,GBP per capita,Manufacture of machinery and equipment,Manufacture of machinery and equipment,,Undefined,Units,GBP per capita,273.8304313785209
2005,GBP per capita,Manufacture of transport equipment,,,Undefined,Units,GBP per capita,292.9983960485522
2005,GBP per capita,Manufacture of transport equipment,"Manufacture of motor vehicles, trailers and semi-trailers",,Undefined,Units,GBP per capita,229.66797046345755
2005,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,GBP per capita,103.35472487018588
2005,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,GBP per capita,19.73075465170749
2005,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Undefined,Units,GBP per capita,84.50126048403249
2005,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of other transport equipment,Undefined,Units,GBP per capita,3.6084769413357654
2005,GBP per capita,Other manufacturing and repair,,,Undefined,Units,GBP per capita,255.95357313704102
2005,GBP per capita,Other manufacturing and repair,Manufacture of furniture,,Undefined,Units,GBP per capita,72.07022294759598
2005,GBP per capita,Other manufacturing and repair,Other manufacturing,,Undefined,Units,GBP per capita,79.35338741634706
2005,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,,Undefined,Units,GBP per capita,104.71204188481676
2005,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,GBP per capita,4.303688095171096
2005,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,GBP per capita,23.322678946523364
2005,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,GBP per capita,86.81863099681692
2006,GBP per capita,,,,Undefined,Units,GBP per capita,3183.942683442084
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,GBP per capita,457.3290523467336
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,GBP per capita,347.230099741727
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,GBP per capita,57.03050120752099
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,GBP per capita,39.01221659424829
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of vegetable and animal oils and fats,Undefined,Units,GBP per capita,1.4138435006765078
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of dairy products,Undefined,Units,GBP per capita,32.78144116684833
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Undefined,Units,GBP per capita,30.594915753011403
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Undefined,Units,GBP per capita,53.90689347346824
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Undefined,Units,GBP per capita,125.79919147879811
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Undefined,Units,GBP per capita,12.050549837161396
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,GBP per capita,78.25459375837414
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Undefined,Units,GBP per capita,54.97549611932839
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Undefined,Units,GBP per capita,27.734348670247307
2006,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Undefined,Units,GBP per capita,23.229777516929133
2006,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,GBP per capita,142.99547405679377
2006,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Undefined,Units,GBP per capita,85.80057244221737
2006,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Undefined,Units,GBP per capita,55.37005709626137
2006,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Undefined,Units,GBP per capita,6.839056933504968
2006,GBP per capita,"Manufacture of wood and paper products, and printing",,,Undefined,Units,GBP per capita,249.93793884633658
2006,GBP per capita,"Manufacture of wood and paper products, and printing","Manufacture of wood & products of wood & cork, except furniture; manuf. of articles of straw",,Undefined,Units,GBP per capita,60.10478881945712
2006,GBP per capita,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Undefined,Units,GBP per capita,73.22394130247866
2006,GBP per capita,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,GBP per capita,118.59845364977123
2006,GBP per capita,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,GBP per capita,67.17400632283966
2006,GBP per capita,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Undefined,Units,GBP per capita,67.17400632283966
2006,GBP per capita,Manufacture of chemicals and chemical products,,,Undefined,Units,GBP per capita,199.74649457232056
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Undefined,Units,GBP per capita,199.74649457232056
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Undefined,Units,GBP per capita,14.40147565805373
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Undefined,Units,GBP per capita,57.720982917153705
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Undefined,Units,GBP per capita,21.421373039319647
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,GBP per capita,22.55573584800196
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Undefined,Units,GBP per capita,49.94484366343291
2006,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Undefined,Units,GBP per capita,43.40170746262768
2006,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,GBP per capita,284.2318637580947
2006,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Undefined,Units,GBP per capita,284.2318637580947
2006,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Undefined,Units,GBP per capita,262.2350892940811
2006,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Undefined,Units,GBP per capita,161.44119972841054
2006,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,GBP per capita,104.06545766607319
2006,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,GBP per capita,48.23507943005667
